"","Site_ID","p_TE_psi_to_ET","p_lag_psi_to_ET","mem_psi_to_ET","agg_TE_psi_to_ET","period_psi_to_ET","p_TE_VPD_to_ET","p_lag_VPD_to_ET","mem_VPD_to_ET","agg_TE_VPD_to_ET","period_VPD_to_ET","p_TE_TA_to_ET","p_lag_TA_to_ET","mem_TA_to_ET","agg_TE_TA_to_ET","period_TA_to_ET","p_TE_ET_to_psi","p_lag_ET_to_psi","mem_ET_to_psi","agg_TE_ET_to_psi","period_ET_to_psi","p_TE_VPD_to_psi","p_lag_VPD_to_psi","mem_VPD_to_psi","agg_TE_VPD_to_psi","period_VPD_to_psi","p_TE_TA_to_psi","p_lag_TA_to_psi","mem_TA_to_psi","agg_TE_TA_to_psi","period_TA_to_psi","p_TE_ET_to_VPD","p_lag_ET_to_VPD","mem_ET_to_VPD","agg_TE_ET_to_VPD","period_ET_to_VPD","p_TE_psi_to_VPD","p_lag_psi_to_VPD","mem_psi_to_VPD","agg_TE_psi_to_VPD","period_psi_to_VPD","p_TE_TA_to_VPD","p_lag_TA_to_VPD","mem_TA_to_VPD","agg_TE_TA_to_VPD","period_TA_to_VPD","p_TE_ET_to_TA","p_lag_ET_to_TA","mem_ET_to_TA","agg_TE_ET_to_TA","period_ET_to_TA","p_TE_psi_to_TA","p_lag_psi_to_TA","mem_psi_to_TA","agg_TE_psi_to_TA","period_psi_to_TA","p_TE_VPD_to_TA","p_lag_VPD_to_TA","mem_VPD_to_TA","agg_TE_VPD_to_TA","period_VPD_to_TA","GS"
"300","US-Snf",1.13607050962807,0,2,14.7592918292345,12,6.90383248543891,0,35,63.1624969490176,24,4.48635341044054,0,72,51.0686849573465,NA,1.72746499997897,2,1,27.7067876477617,12,2.08459227041107,0,4,37.0759073375547,24,2.45856527066622,0,72,44.8920569653062,6.17142857142857,6.96693750968855,0,15,60.0945979841597,24,1.21909191689543,0,6,15.2819859871839,27,24.9858966855761,0,72,76.0108595652336,NA,3.96977642238532,0,25,42.717509061848,NA,1.18260235731365,0,20,22.7266471832044,8,21.4135829351213,0,72,65.9223052697586,NA,"NGS"
"301","US-SP1",0.570391839539777,0,72,11.496407942804,24,4.18193330535178,0,72,29.9931571876105,12,2.50456642882012,0,64,15.8384989174029,12,2.56072193776992,0,72,44.1788708043528,24,2.55373776785161,0,72,38.9244372854694,24,2.89218978190497,0,72,40.1421639681573,24,3.54452633350431,0,72,26.3174435914253,12,0.569053552907626,0,12,8.96709035230686,24,18.8810923898743,0,72,30.8468323174827,NA,1.95772065270888,0,72,14.8519100824425,12,0.755018227954759,0,72,10.5840089740111,24,18.2706499365419,0,72,31.641518194655,NA,"FT"
"302","US-SP1",0.627917021479137,20,72,13.0947150913213,24,4.41034230968405,0,72,34.9609364651249,12,3.16746618460384,0,40,20.5267268301175,12,3.87305898490191,4,72,74.6959392422754,24,3.62903723675507,0,72,64.01682029857,24,4.10123082179812,0,72,62.3539947969958,24,3.86721778983634,0,72,31.8710887240932,12,0.615295239734253,0,5,5.65924588453748,24,23.3021761435407,0,72,39.1123062784292,NA,2.57849398582461,0,72,20.0052822561764,12,0.697345341945614,0,6,7.56210454893576,24,23.5609422675716,0,72,40.9765578871151,NA,"GS"
"303","US-SP1",1.21971749874899,0,72,23.6678586537681,24,3.27966990294549,0,72,32.2783779653319,12,2.24847596650883,0,72,24.2515000580233,24,2.20410583467421,1,72,39.7890149392905,24,2.28329271318071,1,72,44.8535212381634,NA,2.31779216752785,1,72,46.8085037167168,NA,2.30796936836852,0,72,23.484039210575,12,1.09857734719306,21,72,23.4246090893859,24,11.9130841443316,0,72,30.2346565902834,NA,1.49597403333957,0,72,18.5669746974887,24,1.42850088987543,21,72,28.8535830818151,24,12.3046510937214,0,72,32.2910827688897,NA,"NGS"
"304","US-SRC",1.66099596791375,20,72,31.4845032062172,24,3.02186979113349,0,72,39.7341329213423,24,2.6544083422341,0,72,31.9580527469125,24,3.51546720716782,0,72,61.9873101093757,24,2.8687872809662,1,72,50.0518934895741,24,4.11056585246648,0,72,45.8457358075046,24,2.37445802257309,0,72,30.0594116362868,24,0.993729378784875,0,72,15.5110302988898,24,18.2105864461729,0,72,38.1743102762413,NA,1.61313435452863,0,72,17.4709016322769,24,1.02873548731762,0,36,11.4764951425978,24,15.7725031094222,0,59,32.1465399306278,NA,"FT"
"305","US-SRC",2.00270714665333,20,72,35.9856428970793,24,3.2385982002814,0,72,46.8616833049638,24,3.50431106884062,0,72,44.905859179291,24,5.94231842512017,3,72,108.026408502031,24,5.44173187410976,0,72,90.1250385993177,24,7.88190502254086,0,72,78.9338856387611,24,2.83169914695572,0,72,37.2772667542513,24,1.29193843438358,0,72,20.9713229732913,24,21.2851899458936,0,72,51.5157554322378,NA,2.5612057914545,0,72,29.1143931418356,24,1.48007816086632,0,12,14.3359950573856,24,19.0494805440098,0,29,45.3282778157896,NA,"GS"
"306","US-SRC",1.81807122074224,7,72,35.2097086952181,12.7058823529412,3.85030126114923,0,72,49.2233785607957,24,2.82688138545131,0,72,45.824738000672,24,1.84287651967904,2,72,37.7565104543177,NA,1.95744969969089,0,72,37.3027036204527,21.6,3.06710393188775,1,72,38.0524172247968,NA,3.16077037335097,0,58,39.3195616239205,24,1.11172685327908,7,7,21.0135521623157,24,17.7043389223359,0,68,56.7166228729823,NA,1.97849578779174,0,8,22.3755289860554,24,1.3323242716955,0,11,15.2801068843451,24,14.3829185485246,0,5,32.7510295991313,NA,"NGS"
"307","US-SRG",1.24727361145523,1,72,19.7058887451922,24,4.42818440143999,0,72,29.7060222327189,24,3.43157732060958,0,72,18.2190687920594,24,3.61521626736509,1,72,46.2017346392968,24,4.26199291264582,0,72,36.8609717852854,24,4.53405822553098,0,72,31.7284547629669,24,3.38810083240943,0,72,21.8130411402892,24,0.806215959960419,0,72,9.43329037198321,24,38.9331455991659,0,72,48.4417690219045,NA,1.99808957648278,0,72,10.4990258794032,24,0.6704218725419,0,59,6.62369378103672,24,31.7445862378316,0,72,39.9606573412643,NA,"FT"
"308","US-SRG",1.75284537532924,1,72,25.1343115229278,24,4.76366052149118,0,72,29.905371998925,24,4.49835782302124,0,72,26.2778626638857,24,5.23216715345507,1,72,63.8793393411316,24,7.12152278572514,0,72,54.148527587145,24,8.18718321710164,0,72,53.4517103540942,24,3.91903405553003,0,38,22.6645877708806,24,1.42765488833499,0,72,13.2078298454859,24,45.7431346823908,0,1,60.3698989993409,NA,3.3359800336519,0,72,18.818317145474,24,1.58402777516864,0,72,12.8002804637395,24,42.9266624096342,0,72,57.5048429255712,NA,"GS"
"309","US-SRG",0.724829587840919,0,72,10.7791713828043,24,2.70628508736808,0,72,19.4124417513499,24,2.45140496528186,0,72,19.2735789782574,NA,1.84046417419269,0,72,25.1850579242105,24,1.824945274843,1,72,29.2445227410168,21.6,1.98658763897418,1,72,30.5358455374946,NA,1.84217270554485,0,35,11.9671747012986,NA,0.334163826518454,5,5,4.8665687759092,27,36.0244125182155,0,1,46.8101708776385,NA,1.56163697004582,0,59,11.8383349401468,NA,0.346253131938029,0,4,2.27028880710866,21.6,35.2479026205843,0,1,45.8076680073711,NA,"NGS"
"310","US-SRM",0.843398768388391,1,72,14.494811346739,24,3.49703951794067,0,72,24.7610532423557,24,2.4438243392824,0,72,13.919610077564,24,2.6961839312779,1,72,36.9355109472016,24,4.86874952537799,0,72,33.473427534947,24,4.7264485117372,0,72,27.4055490330209,24,3.12247329599111,0,72,21.0441098645441,24,0.920547462212305,0,72,9.0282463904661,24,38.8555156431164,0,72,47.6966845638616,NA,1.53330143946544,0,72,8.61172728161021,24,0.709135990558702,0,72,5.793422560415,24,30.2677301711814,0,72,37.3769148801526,NA,"FT"
"311","US-SRM",1.16412934180995,0,72,17.4894435790329,24,3.78737263972409,0,72,24.2916717173905,24,3.3427782203184,0,72,19.8857640503173,24,2.95557891256745,1,72,37.183605229859,24,5.55490404563729,0,72,36.9573698717939,24,5.82660170604725,0,72,34.5068887952569,24,3.36001333601507,0,72,20.3195370394788,24,1.46612182827218,0,72,11.587934024472,24,45.9074605902476,0,1,58.0098249511079,NA,2.49081674327236,0,72,14.8230001566571,24,1.396680720502,0,33,9.99901524014459,24,42.0795446807635,0,72,53.8789661650296,NA,"GS"
"312","US-SRM",1.16681485635201,1,72,20.0032222780456,24,2.22707740517343,0,72,19.8924576648381,24,1.84458332131063,0,72,17.238874030755,24,2.25114297378126,0,72,34.8652685354914,24,2.21645708783375,1,72,31.6708304210108,24,2.24434068476792,1,72,32.5415407313515,24,1.53225460735726,0,72,12.5711065155544,12,0.438311479855769,0,65,8.04403135479044,NA,35.7989847854104,0,55,46.796785430301,NA,1.08648357759662,0,11,10.3311678432581,24,0.46569077586629,0,35,8.02475553572933,21.6,35.3459737107673,0,1,45.2428125277523,NA,"NGS"
"313","US-SRS",1.09475576289568,0,72,18.0105005947606,24,3.69697512047976,0,72,35.3127627852244,24,2.60283227421084,0,72,25.0164395436159,24,1.70884846001257,1,72,25.9604329493321,24,1.48728889984735,0,72,20.7868263496796,24,1.42393007916849,0,72,20.262406195498,24,2.84253241710821,0,72,26.5988529204008,24,0.795336768737855,0,36,11.4270219998491,24,37.1546818562886,0,72,52.4165957977957,NA,1.51748245754118,0,72,14.6948543175056,24,0.675742815663691,0,34,9.42201248453784,24,30.638496395563,0,72,43.4346562221662,NA,"FT"
"314","US-SRS",1.4679905182113,0,72,21.6233780541057,24,3.75320509560327,0,72,35.6333366298121,24,3.26308045051198,0,72,32.1719195626331,24,5.72861477892515,0,72,81.9074611537458,24,6.07939933232587,0,72,74.1434885416302,24,6.39275725625057,0,72,75.2287272211211,24,3.3024612539325,0,12,27.8667954014355,24,1.16243336256637,0,10,13.84366243115,24,43.2166014455759,0,1,63.9044790869842,NA,2.51602533609168,0,72,23.4620493645852,24,1.08076114397411,0,14,13.4970423734142,24,40.1158452164786,0,9,59.563572810743,NA,"GS"
"315","US-SRS",1.42200175760245,0,72,25.2666104730487,24,3.14078582037418,0,72,41.6300873146069,24,2.80842087139379,0,72,40.8180381884515,24,2.10594761013549,1,72,31.4223711767085,24,1.65888701499084,2,72,34.9238696654317,24,1.74593353546709,3,72,34.7571553666512,24,1.6331796626573,0,16,18.4935804747602,24,0.710485059927919,4,3,8.77575600514014,21.6,32.8992254458896,0,18,55.037789023127,NA,1.34922599016991,0,11,17.1407080551556,24,0.741917051243054,0,7,8.43389318869241,43.2,32.6449716710382,0,1,53.4366722554845,NA,"NGS"
"316","US-SSH",1.88858491147088,22,72,33.9392677061232,24,8.38578965792311,0,11,52.1757528449372,24,3.75130437076923,0,72,31.7546338648849,24,2.28647888696249,0,72,40.4376971635988,24,1.9466841473091,0,72,28.5087714658077,24,1.68667874642798,0,72,25.7426501599645,24,7.71449629089753,0,15,47.0506880891101,24,1.28514429162914,0,62,19.121049465422,24,16.7784373743687,0,72,40.3385189198561,NA,2.24434854496549,0,72,20.6312202506962,24,0.901261448993776,0,6,6.44400476272514,24,11.8197160181504,0,72,30.0333187232674,NA,"FT"
"317","US-SSH",2.26217618685191,0,6,25.3878233204663,24,9.70123485027277,0,63,66.9201989937304,12,5.71815487031404,0,9,44.2184273184281,24,5.74634524916009,3,72,100.470034769159,24,6.82463754623205,0,72,100.997927851159,24,8.08997519791536,0,72,110.64505839367,24,9.13015832190925,0,19,65.6796586616306,12,1.76901309675368,0,6,12.8257168925265,24,19.495589013453,0,63,55.3126953449838,NA,4.00323633534705,0,15,34.0387577713997,24,1.81347184677754,0,5,8.47813104318215,24,16.7851185303124,0,16,46.5626018656652,NA,"GS"
"318","US-SSH",1.44923189793231,13,22,31.6700133842094,NA,4.4161624589867,0,72,44.4581237969287,24,2.64713447576646,0,72,37.951028485103,24,1.70552682566384,1,18,31.6815510485243,NA,1.31122495887279,1,72,28.0454072032467,NA,1.68730957377153,0,72,31.8664402176622,12.7058823529412,3.98190928186189,0,16,33.8916979761964,24,0.957077340369919,0,2,9.6655548141653,12,15.8502875647027,0,72,45.8774119375362,NA,1.82267225445563,0,7,18.886458972725,24,1.02300784231342,0,3,7.93748310049647,11.3684210526316,12.0594888097614,0,72,36.553321295741,NA,"NGS"
"319","US-Syv",0.784931970643054,22,72,16.1378596972759,24,5.39085174534832,0,72,50.7834209653401,24,2.72437210074288,0,72,14.3805706517956,24,1.42380465104289,1,72,26.9400797077051,24,1.93006417690073,0,72,29.1444150874328,24,1.25752791751203,0,72,13.7281863248761,NA,5.17122543652806,0,72,54.3785748018492,24,1.0009690504078,0,72,18.3592481519435,24,15.6250121869557,0,72,30.1736963720391,NA,2.1408448462305,0,72,13.5444591770378,24,0.382608627244255,0,32,5.11141941982012,24,12.6456154080863,0,72,29.5869445799491,NA,"FT"
"320","US-Syv",0.601879240657666,18,72,13.3724505828086,24,4.48290058545539,0,64,30.2925936322916,24,4.06612002306807,0,31,20.6722636360383,NA,2.53606962289336,1,72,55.767718658921,24,3.31640205708652,0,72,52.9497632116628,24,3.50880725418129,0,72,41.5403574385073,NA,4.11368449537825,0,72,30.5613176410204,27,0.857781420060106,0,39,14.5753199463285,24,21.2843854640472,0,36,41.3940142779614,NA,3.87097246417137,0,72,20.8846503993945,NA,0.672645491611089,0,6,3.63027980567249,NA,21.8647312565685,0,13,42.133584240736,NA,"GS"
"321","US-Syv",0.837303455492723,22,72,16.5610603507464,24,3.49960961027284,0,72,38.0388930483459,24,1.95699022803335,0,72,17.0017289494953,24,1.73025559362408,1,72,36.46794998304,24,2.27418240199427,1,72,42.8250725832887,24,1.66742132101298,0,72,25.5889589511428,24,3.26313336376312,0,72,36.3859261472487,24,1.06132368415967,0,72,22.0684012930664,24,12.7886965553165,0,72,32.97319899127,NA,1.41406120113731,0,72,12.70334685892,24,0.467627415159134,0,72,7.30032231487799,24,9.38439669828512,0,72,26.3812783487479,NA,"NGS"
"322","US-Ton",0.266469546081673,3,72,5.66563324244259,NA,1.16423445833833,0,72,10.6574504145052,24,1.04001184606161,0,72,7.81123053186057,NA,0.478582519820845,1,72,10.2151908899953,NA,0.774554406908246,0,72,15.96935524023,12,0.741957822041526,1,72,12.1432088679474,24,1.01425898745187,0,72,9.95233735807124,24,0.207095463000818,0,46,3.86949973486939,27,24.6629436074761,0,72,30.7481855971504,NA,0.69893044903112,0,72,7.42765727670571,24,0.261148452850122,0,72,4.42379471098622,NA,23.9946879677535,0,72,30.0089923341986,NA,"FT"
"323","US-Ton",0.642291667508285,0,72,13.4208315558388,11.3684210526316,1.95427080183159,0,72,24.7307842892741,12,2.05566595984246,0,32,19.6622135125625,NA,2.62975283801506,1,72,53.5618340992682,24,3.01944628283958,1,72,51.9896656907413,NA,4.23852996457702,1,72,62.8937472302195,NA,1.96411217746415,0,72,24.7016415054355,12,0.430228101534087,0,5,3.19118592972396,NA,24.7313058449214,0,72,41.0248674372048,NA,1.61107552753541,0,72,17.3202926796903,24,0.612118734424814,0,42,11.4217096462312,NA,23.2623518028014,0,72,38.6307265552687,NA,"GS"
"324","US-Ton",0.339944487605862,7,72,7.14170360409914,24,1.12002959473972,0,72,11.8872620180478,24,0.895147353063512,0,72,9.02116431101,24,0.582157751221047,19,72,12.818188766321,36,0.949988357505741,0,72,19.0639103680506,12,0.896963666300109,0,72,15.1780075591353,24,0.972274738712264,0,72,10.8397997363445,24,0.237919799963967,0,13,3.95259996461748,NA,24.6898725845441,0,72,31.9203918249215,NA,0.629116020641194,0,72,8.92419236046986,12,0.315559961889926,0,72,5.32788349023807,24,24.4702039756306,0,72,31.6508980989515,NA,"NGS"
"325","US-Tw2",1.51105676605936,1,1,2.9898679273789,24,6.82586502093374,0,72,87.1271762763322,24,5.32736487086661,0,38,79.9463464310586,NA,7.5336788260982,1,72,139.132744189524,24,8.20145932564361,21,72,166.316646951901,NA,9.1220989422234,0,72,183.853609771699,12,6.12340337985691,0,14,58.5201864349405,24,1.67305710356093,0,4,22.0536875987903,27,24.4662709960686,0,1,89.1016036735239,NA,3.48301353674338,0,1,15.6635339034596,NA,1.79520944703467,0,4,18.3614401105206,12,21.4670253518388,0,1,69.9949966692076,NA,"FT"
"326","US-Tw2",NA,NA,NA,NA,24,8.72846650968325,0,12,114.270150148967,24,6.91206477042274,0,72,111.650945896889,NA,11.242688586602,1,72,192.983455974854,24,12.1462823160271,21,72,239.990266673731,24,12.9727492401893,0,72,263.726813574872,NA,7.32225898415384,0,12,67.0795356216378,24,2.14659060845074,0,4,15.3036149115739,27,28.2002641702565,0,1,116.534739570873,NA,4.66926730516765,0,1,32.7982592884047,NA,2.17757118550895,0,4,17.3650410574536,12,26.9192344919455,0,1,96.8398986985806,NA,"GS"
"327","US-Tw2",3.36572241750153,0,1,39.2888760771628,30.8571428571429,6.68610894409468,0,5,77.3102262872615,24,6.86939063710115,3,4,89.9054889160211,24,8.66514673103655,2,72,181.570206178457,NA,10.1489544322552,16,72,202.369520960685,24,10.2004392512028,22,72,220.564269802133,NA,6.53636549867469,0,6,42.8853270051182,24,4.15649662700437,9,12,66.7435352883277,NA,24.9893599477896,0,1,83.215261620975,NA,5.20057824641411,0,1,10.0991330614806,24,3.19239536887434,9,1,6.3822635027881,6.96774193548387,18.2787100289315,0,1,44.2162056873636,NA,"NGS"
"328","US-Tw3",0.62714308728061,1,11,10.5372665804059,24,4.08592723170405,0,72,30.7970553599576,24,3.07950444264493,0,72,24.165300110323,NA,3.04659053129321,1,72,59.0163032932389,24,2.91124007161119,0,72,53.3530457122426,NA,4.32097357187964,0,72,74.6323465303488,NA,4.01657001338822,0,72,29.9095499166628,24,0.38277822998999,1,1,0.38277822998999,24,25.6448861620289,0,72,48.7247481965101,NA,2.34386137294939,0,55,19.2734365563473,NA,0.663067209844104,0,15,10.8533341735788,24,22.0859810481833,0,72,41.9669198772117,NA,"FT"
"329","US-Tw3",0.781199188805186,0,11,13.6245906199879,24,4.1668861809134,0,72,32.4246369611132,24,3.40800618402335,0,72,27.7407797413799,NA,1.75442075371375,22,72,34.9809930948995,24,1.74419285273655,0,72,30.0057124989413,30.8571428571429,2.45090034618867,1,72,41.7493077894739,27,4.03833764054044,0,72,32.0644219847778,27,0.463671065518925,11,1,2.28485284809476,NA,27.2975516777134,0,72,54.1013125330743,NA,2.69490622409874,0,9,22.1174409381532,NA,0.767824255143304,0,28,13.2662397922176,11.3684210526316,24.6606540360634,0,66,48.3915718942668,NA,"GS"
"330","US-Tw3",2.26285514568931,6,57,43.4172443140247,24,6.08955536690208,0,13,72.9362067451171,24,4.9652141605048,0,13,75.1914759888653,24,4.02456270083129,21,72,80.8306755858577,27,4.37378486985671,21,72,87.0199852349236,21.6,5.26001203184771,0,72,93.6489062621756,19.6363636363636,4.8029144192276,0,12,47.9989890216583,24,1.72721204033306,3,10,21.7672724315358,24,23.8621519477064,0,13,83.8360668947669,NA,3.43159304113495,0,6,23.4253440994676,24,1.87305820400328,0,3,19.8443109234694,24,19.0267603779463,0,8,63.5727671007885,NA,"NGS"
"331","US-UC1",0.953861433566724,0,72,18.3840419577002,24,5.49072131390072,0,12,38.8885112606372,24,3.72308359166135,0,72,26.5894972390428,24,1.71147633947615,1,72,27.7535951579846,24,2.1226624944163,0,72,29.0289970715828,24,2.06759936489237,0,72,27.4625332488652,NA,5.54050689008955,0,39,36.655075555081,24,0.928844014372017,0,15,13.6821652398944,24,20.8471521757033,0,63,44.8349754853848,NA,2.75383083324918,0,10,14.6800448513277,24,0.805653074991163,0,4,7.32656131166474,24,15.1154227335779,0,36,33.3509590347338,NA,"FT"
"332","US-UC1",1.6210219461004,0,5,24.7595681840547,24,7.47986677150948,0,13,59.1003951918117,24,6.22463515959247,0,12,44.0575203582695,24,4.30500206093139,1,72,68.7336600818803,24,5.27816082370164,0,72,68.9915174271711,24,6.21166526086873,0,72,73.8690793454116,24,7.67211734973056,0,20,62.5784268509511,12,1.72505240554768,0,4,13.0050096546491,24,26.4768312358935,0,16,66.5471462808476,NA,5.56107226077405,0,10,28.5141259544487,24,1.79318942178547,0,4,7.22411365297574,24,22.7137881278064,0,32,60.1432315401817,NA,"GS"
"333","US-UC1",1.30416365328246,2,37,25.4615672787535,24,4.96627470540453,0,72,49.3548588093134,24,3.33656148115709,0,72,39.3064235372495,24,1.82384406369218,0,35,31.838475241273,24,1.87571943722767,1,72,35.5359173584159,21.6,1.87490880272282,0,72,38.5254094748074,12,4.16070643813813,0,40,36.4107807676124,24,0.8426747007353,0,2,9.97348031058092,12,19.1657417787516,0,72,53.937235794732,NA,2.25512488623886,0,6,18.9402974553154,24,0.844022752391037,0,1,6.16940518640503,12,13.6301608241471,0,34,40.5714282435029,NA,"NGS"
"334","US-UC2",0.957735329399638,1,72,17.3210532253065,24,5.60672307250033,0,12,39.7495357687744,24,3.99999797411113,0,72,26.8441271264042,NA,3.17725092650596,0,72,51.9722784888847,24,3.82456307300347,0,72,50.8168496827684,24,3.8329588835686,0,72,48.3938204021118,NA,5.68138172363417,0,14,34.9183835062424,24,0.95682110153759,0,32,13.6689411815175,24,22.078028151481,0,72,46.510183301931,NA,3.04228060999779,0,9,12.7607872750572,24,0.773761793429794,0,4,4.71921218265648,24,15.3234143267821,0,15,33.3166465825452,NA,"FT"
"335","US-UC2",1.43064155208793,1,6,20.5761812342123,24,6.73498142597683,0,14,50.8028459574999,24,5.80719693309407,0,10,36.3444472802859,24,4.12942704622645,1,72,65.4358958558713,24,5.15686226112459,0,72,65.1598902366663,24,6.49342801099835,0,72,68.5782597589205,NA,6.85911987775997,0,67,52.9470100538732,12,1.5363962260385,0,4,12.2382253613831,24,27.1740930002148,0,16,63.2880608012997,NA,4.99957169263793,0,9,23.7795467152016,24,1.52609022115406,0,4,8.56756138735588,24,22.517686715298,0,15,53.877139619448,NA,"GS"
"336","US-UC2",1.29175106051921,0,21,25.3137532125204,24,5.34826133624042,0,72,56.3172606519192,24,3.7781106750882,0,72,44.1275105434843,24,2.30788076142071,0,72,37.8102896218249,21.6,1.99015162643519,19,72,42.4729801658823,24,1.9564923768356,0,72,41.1989955925419,21.6,4.2310864373051,0,72,38.5577587431592,24,0.919497152289655,15,2,12.5620314983791,NA,19.9655830422344,0,68,58.0254714324493,NA,2.39053219467743,0,5,17.1889893301567,NA,0.861125027574503,0,3,2.46943867551398,36,14.4134726738169,0,27,43.8062125661522,NA,"NGS"
"337","US-UMB",0.485279127473692,0,72,10.5615037946639,12,4.65327862311151,0,72,40.3665457922442,24,3.110468946667,0,72,16.0154258424109,24,1.50214139258478,9,72,32.3641840410195,24,2.07678983012325,1,72,40.3705201619613,NA,1.59327207977183,0,72,25.7188222920603,27,3.67416106344348,0,72,41.3657986329536,24,0.517069836704847,0,72,10.4735514421775,24,11.303000879825,0,72,23.1546803251703,NA,1.76607667918891,0,72,11.9284049914348,24,0.322296551336813,0,32,5.16409049585215,24,9.33406079305476,0,72,21.9617827120267,NA,"FT"
"338","US-UMB",0.530927447558654,0,16,9.83593373015563,NA,4.00618102454471,0,72,23.4711286123692,NA,4.30901246865701,0,32,22.5287109671362,NA,1.12271895720162,0,72,19.0320192744648,NA,1.56483441965817,1,72,28.8008720979508,27,1.69849795609142,0,72,26.483080212793,27,2.92418602682842,0,72,21.8333010371828,24,0.624327628970153,0,34,10.7669260680323,24,13.1030574193471,0,31,29.5624488747382,NA,2.96208904554942,0,40,18.0548770624693,NA,0.62127886839862,0,8,7.77888320019759,24,12.189282154676,0,41,26.7593510942727,NA,"GS"
"339","US-UMB",0.635533553508509,7,72,13.9375537061257,24,3.0511989064592,0,72,34.0594108772785,24,2.32813321834184,0,72,21.7016971034698,24,1.38215502103526,17,72,29.6040245671586,27,1.73561040127766,0,72,36.413325037972,NA,1.50331776671767,0,72,29.7660001783296,NA,2.46962044269142,0,72,28.2896325322893,24,0.625763723210226,2,72,13.4623706448789,36,11.55663546978,0,72,29.9541454299686,NA,1.42286885775369,0,72,14.2790205104445,24,0.409010950835847,3,66,8.06830729541642,43.2,9.48126553080028,0,72,25.2027517648111,NA,"NGS"
"340","US-UMd",0.560116854323882,9,72,12.05186239304,24,5.63121822995717,0,72,41.536929313295,24,3.33173340081316,0,72,15.7953487710165,24,1.4567943524182,9,72,29.7533071391087,24,1.973730442108,0,72,34.7162331547618,27,1.3853911740102,0,72,20.6658399361452,NA,4.60076899920684,0,72,41.6506131515168,24,0.538495219359539,0,72,10.5203853525911,8,16.084314472785,0,72,27.5861251097442,NA,1.97760714618631,0,72,11.7782740359583,24,0.336341008524894,0,72,5.246207821522,NA,13.0380137301577,0,72,25.4902078659325,NA,"FT"
"341","US-UMd",0.552062156202826,6,72,12.1169871073877,21.6,5.06494084480641,0,72,25.3048237509605,NA,4.72995291407564,0,72,22.4204211388875,NA,1.74394860073454,23,72,37.9161301517532,12,2.33813782496118,1,72,39.2548353663138,27,2.45804593582719,0,72,36.9236361559203,NA,4.12517496532603,0,72,23.2204375710301,24,0.606041906728129,0,27,10.1927267418301,NA,19.4732481384983,0,32,34.5808265110232,NA,3.48688891500392,0,64,18.3717836127048,NA,0.544324511967166,0,11,7.13782028981702,24,18.0771593826018,0,36,32.4139128446297,NA,"GS"
"342","US-UMd",0.610708275573077,7,72,13.3271864556349,30.8571428571429,3.62373410129609,0,72,34.863441763843,24,2.38446198946,0,72,20.7381755498996,24,1.15543603676483,13,72,25.1877140045783,NA,1.35682615962624,4,72,27.639719809686,27,1.29107402249322,1,72,25.1649731024034,43.2,2.80618784273554,0,72,29.330524473121,24,0.522699267067854,0,72,10.2392826433492,11.3684210526316,14.9304053100608,0,72,32.409814111937,NA,1.47887236579416,0,72,14.1414876785476,24,0.429075152651021,0,70,7.93605129995315,NA,11.827431921013,0,72,27.8961720162123,NA,"NGS"
